service,direction,bus stop code,seq,bus count,Net Passengers on Bus at BusStop
913,1,46009_O,0,436.24242424242425,1588
913,1,46281,1,436.24242424242425,2137
913,1,46391,2,436.24242424242425,4201
913,1,46761,3,436.24242424242425,5723
913,1,46771,4,436.24242424242425,4237
913,1,46781,5,436.24242424242425,4179
913,1,46791,6,436.24242424242425,2447
913,1,46811,7,436.24242424242425,3539
913,1,46821,8,436.24242424242425,4624
913,1,46831,9,436.24242424242425,11327
913,1,46841,10,436.24242424242425,18227
913,1,46799,11,436.24242424242425,23112
913,1,46789,12,436.24242424242425,24420
913,1,46779,13,436.24242424242425,8361
913,1,46769,14,436.24242424242425,8933
913,1,46399,15,436.24242424242425,9865
913,1,46289,16,436.24242424242425,10125
913,1,46008,17,436.24242424242425,10254
913,1,46291,18,436.24242424242425,9880
913,1,46199,19,436.24242424242425,9281
913,1,46181,20,436.24242424242425,8169
913,1,46071,21,436.24242424242425,7887
913,1,46011,22,436.24242424242425,7645
913,1,46509,23,436.24242424242425,7082
913,1,46069,24,436.24242424242425,8508
913,1,46088,25,436.24242424242425,8782
913,1,46501,26,436.24242424242425,8783
913,1,46019,27,436.24242424242425,9473
913,1,46079,28,436.24242424242425,13041
913,1,46189,29,436.24242424242425,18646
913,1,46191,30,436.24242424242425,19208
913,1,46299,31,436.24242424242425,19061
913,1,46009_D,32,436.24242424242425,0
858,1,46009_O,0,320.58666666666664,4758
858,1,46281,1,320.58666666666664,5316
858,1,46391,2,320.58666666666664,6078
858,1,46401,3,320.58666666666664,7135
858,1,46411,4,320.58666666666664,8778
858,1,46461,5,320.58666666666664,8403
858,1,46471,6,320.58666666666664,8198
858,1,46481,7,320.58666666666664,8630
858,1,46731,8,320.58666666666664,9446
858,1,46741,9,320.58666666666664,10473
858,1,47621,10,320.58666666666664,10550
858,1,58381,11,320.58666666666664,13162
858,1,58229,12,320.58666666666664,15336
858,1,58219,13,320.58666666666664,13675
858,1,58159,14,320.58666666666664,13979
858,1,58109,15,320.58666666666664,14777
858,1,58029,16,320.58666666666664,14610
858,1,58019,17,320.58666666666664,13261
858,1,57139,18,320.58666666666664,13306
858,1,57129,19,320.58666666666664,14680
858,1,57119,20,320.58666666666664,13094
858,1,59119,21,320.58666666666664,14123
858,1,59149,22,320.58666666666664,14982
858,1,59073,23,320.58666666666664,16118
858,1,59069,24,320.58666666666664,16187
858,1,59619,25,320.58666666666664,13411
858,1,59059,26,320.58666666666664,14292
858,1,59049,27,320.58666666666664,16735
858,1,59039,28,320.58666666666664,16842
858,1,59029,29,320.58666666666664,16864
858,1,59019,30,320.58666666666664,16891
858,1,55289,31,320.58666666666664,16901
858,1,68111,32,320.58666666666664,20114
858,1,65199,33,320.58666666666664,26972
858,1,95151,34,320.58666666666664,23495
858,1,95011,35,320.58666666666664,22398
858,1,95109,36,320.58666666666664,11991
858,1,95029,37,320.58666666666664,8200
858,1,95129,38,320.58666666666664,8752
858,1,95019,39,320.58666666666664,8675
858,1,95159,40,320.58666666666664,8744
858,1,65191,41,320.58666666666664,8876
858,1,68119,42,320.58666666666664,8317
858,1,55281,43,320.58666666666664,8300
858,1,59011,44,320.58666666666664,8287
858,1,59021,45,320.58666666666664,8262
858,1,59031,46,320.58666666666664,8415
858,1,59041,47,320.58666666666664,8195
858,1,59051,48,320.58666666666664,8276
858,1,59611,49,320.58666666666664,6895
858,1,59061,50,320.58666666666664,7750
858,1,59079,51,320.58666666666664,8421
858,1,59141,52,320.58666666666664,8697
858,1,59111,53,320.58666666666664,7861
858,1,57111,54,320.58666666666664,7972
858,1,57121,55,320.58666666666664,8469
858,1,57131,56,320.58666666666664,8521
858,1,58011,57,320.58666666666664,8645
858,1,58021,58,320.58666666666664,9087
858,1,58101,59,320.58666666666664,9703
858,1,58151,60,320.58666666666664,9648
858,1,58211,61,320.58666666666664,11448
858,1,58221,62,320.58666666666664,11686
858,1,58389,63,320.58666666666664,10936
858,1,47629,64,320.58666666666664,7447
858,1,46749,65,320.58666666666664,7896
858,1,46739,66,320.58666666666664,6267
858,1,46489,67,320.58666666666664,4835
858,1,46479,68,320.58666666666664,3550
858,1,46469,69,320.58666666666664,3350
858,1,46419,70,320.58666666666664,3884
858,1,46409,71,320.58666666666664,4044
858,1,46399,72,320.58666666666664,4671
858,1,46289,73,320.58666666666664,4745
858,1,46009_D,74,320.58666666666664,0
811,1,59009_O,0,455.0,16360
811,1,59179,1,455.0,17525
811,1,59189,2,455.0,16560
811,1,59199,3,455.0,6729
811,1,59209,4,455.0,5124
811,1,59211,5,455.0,10085
811,1,59221,6,455.0,9920
811,1,59261,7,455.0,11732
811,1,59271,8,455.0,12183
811,1,57129,9,455.0,13123
811,1,57119,10,455.0,12976
811,1,59119,11,455.0,15808
811,1,59149,12,455.0,16124
811,1,59159,13,455.0,12221
811,1,59091,14,455.0,16818
811,1,59251,15,455.0,17629
811,1,59229,16,455.0,17215
811,1,59219,17,455.0,12585
811,1,59201,18,455.0,13933
811,1,59191,19,455.0,11582
811,1,59181,20,455.0,19575
811,1,59171,21,455.0,23529
811,1,59161,22,455.0,17088
811,1,59072,23,455.0,1706
811,1,59069,24,455.0,1774
811,1,59339,25,455.0,2160
811,1,59321,26,455.0,2117
811,1,59561,27,455.0,2485
811,1,59421,28,455.0,2043
811,1,59431,29,455.0,1595
811,1,59449,30,455.0,1438
811,1,59481,31,455.0,1402
811,1,59499,32,455.0,2274
811,1,59501,33,455.0,3282
811,1,59441,34,455.0,6861
811,1,59439,35,455.0,12312
811,1,59429,36,455.0,12182
811,1,59569,37,455.0,3009
811,1,59329,38,455.0,2885
811,1,59331,39,455.0,2609
811,1,59061,40,455.0,2213
811,1,59671,41,455.0,1587
811,1,59009_D,42,455.0,0
27,1,64009_O,0,473.1090909090909,2709
27,1,64389,1,473.1090909090909,3955
27,1,64379,2,473.1090909090909,4956
27,1,64579,3,473.1090909090909,12098
27,1,67609,4,473.1090909090909,10095
27,1,67261,5,473.1090909090909,14264
27,1,67209,6,473.1090909090909,16989
27,1,67199,7,473.1090909090909,20417
27,1,67189,8,473.1090909090909,24146
27,1,67249,9,473.1090909090909,26188
27,1,67259,10,473.1090909090909,30121
27,1,65061,11,473.1090909090909,33881
27,1,65199,12,473.1090909090909,33720
27,1,75359,13,473.1090909090909,28182
27,1,75369,14,473.1090909090909,27211
27,1,75319,15,473.1090909090909,28014
27,1,75299,16,473.1090909090909,27547
27,1,75289,17,473.1090909090909,29033
27,1,75279,18,473.1090909090909,31378
27,1,76549,19,473.1090909090909,32451
27,1,76191,20,473.1090909090909,22621
27,1,76149,21,473.1090909090909,19036
27,1,76139,22,473.1090909090909,13518
27,1,76069,23,473.1090909090909,15099
27,1,95151,24,473.1090909090909,12726
27,1,95011,25,473.1090909090909,12261
27,1,95109,26,473.1090909090909,8097
27,1,95029,27,473.1090909090909,4919
27,1,95129,28,473.1090909090909,4391
27,1,95019,29,473.1090909090909,4263
27,1,95159,30,473.1090909090909,4318
27,1,76061,31,473.1090909090909,6078
27,1,76131,32,473.1090909090909,5986
27,1,76141,33,473.1090909090909,6129
27,1,76199,34,473.1090909090909,9094
27,1,76541,35,473.1090909090909,9098
27,1,75271,36,473.1090909090909,9124
27,1,75281,37,473.1090909090909,9072
27,1,75291,38,473.1090909090909,8946
27,1,75311,39,473.1090909090909,8612
27,1,75361,40,473.1090909090909,8198
27,1,75351,41,473.1090909090909,6664
27,1,65191,42,473.1090909090909,6846
27,1,65069,43,473.1090909090909,6272
27,1,67251,44,473.1090909090909,6031
27,1,67241,45,473.1090909090909,6093
27,1,67181,46,473.1090909090909,4927
27,1,67191,47,473.1090909090909,4986
27,1,67201,48,473.1090909090909,7604
27,1,67269,49,473.1090909090909,7253
27,1,67601,50,473.1090909090909,3044
27,1,64571,51,473.1090909090909,4201
27,1,64371,52,473.1090909090909,3934
27,1,64381,53,473.1090909090909,1728
27,1,64009_D,54,473.1090909090909,0
912,1,46009_O,0,338.3333333333333,1572
912,1,46631,1,338.3333333333333,1823
912,1,46641,2,338.3333333333333,2568
912,1,46661,3,338.3333333333333,4175
912,1,46671,4,338.3333333333333,7785
912,1,46851,5,338.3333333333333,11834
912,1,46861,6,338.3333333333333,16309
912,1,46871,7,338.3333333333333,16348
912,1,47591,8,338.3333333333333,15923
912,1,46779,9,338.3333333333333,4590
912,1,46879,10,338.3333333333333,4810
912,1,46869,11,338.3333333333333,5407
912,1,46859,12,338.3333333333333,6303
912,1,46679,13,338.3333333333333,7254
912,1,46669,14,338.3333333333333,8140
912,1,46649,15,338.3333333333333,10164
912,1,46639,16,338.3333333333333,8977
912,1,46008,17,338.3333333333333,4063
912,1,46321,18,338.3333333333333,4074
912,1,46331,19,338.3333333333333,5137
912,1,46341,20,338.3333333333333,5907
912,1,46351,21,338.3333333333333,6726
912,1,46629,22,338.3333333333333,6126
912,1,46619,23,338.3333333333333,4963
912,1,46361,24,338.3333333333333,4173
912,1,46371,25,338.3333333333333,3299
912,1,46519,26,338.3333333333333,3446
912,1,46509,27,338.3333333333333,3534
912,1,46069,28,338.3333333333333,7608
912,1,46088,29,338.3333333333333,9454
912,1,46501,30,338.3333333333333,9565
912,1,46511,31,338.3333333333333,4149
912,1,46591,32,338.3333333333333,3124
912,1,46379,33,338.3333333333333,3424
912,1,46369,34,338.3333333333333,4221
912,1,46611,35,338.3333333333333,4399
912,1,46621,36,338.3333333333333,4905
912,1,46359,37,338.3333333333333,5729
912,1,46349,38,338.3333333333333,5893
912,1,46339,39,338.3333333333333,5476
912,1,46329,40,338.3333333333333,4644
912,1,46009_D,41,338.3333333333333,0
63,1,82009_O,0,245.31372549019608,1579
63,1,82061,1,245.31372549019608,4105
63,1,83101,2,245.31372549019608,5980
63,1,83111,3,245.31372549019608,6399
63,1,72011,4,245.31372549019608,7315
63,1,71099,5,245.31372549019608,8582
63,1,71139,6,245.31372549019608,9016
63,1,71101,7,245.31372549019608,11465
63,1,71111,8,245.31372549019608,14249
63,1,71201,9,245.31372549019608,11394
63,1,71211,10,245.31372549019608,8439
63,1,71221,11,245.31372549019608,8022
63,1,71169,12,245.31372549019608,4501
63,1,70379,13,245.31372549019608,4185
63,1,70201,14,245.31372549019608,4697
63,1,70211,15,245.31372549019608,6888
63,1,70221,16,245.31372549019608,9534
63,1,70231,17,245.31372549019608,9752
63,1,70241,18,245.31372549019608,9818
63,1,70019,19,245.31372549019608,10629
63,1,81099,20,245.31372549019608,12100
63,1,81089,21,245.31372549019608,7256
63,1,80089,22,245.31372549019608,7580
63,1,80069,23,245.31372549019608,8529
63,1,80049,24,245.31372549019608,8746
63,1,80039,25,245.31372549019608,8739
63,1,80029,26,245.31372549019608,8594
63,1,01339,27,245.31372549019608,8248
63,1,01329,28,245.31372549019608,8314
63,1,01229,29,245.31372549019608,8157
63,1,01139,30,245.31372549019608,7427
63,1,01039,31,245.31372549019608,7005
63,1,01029,32,245.31372549019608,6604
63,1,04168,33,245.31372549019608,6102
63,1,04249,34,245.31372549019608,5587
63,1,05029,35,245.31372549019608,4776
63,1,05131,36,245.31372549019608,3916
63,1,05039,37,245.31372549019608,4144
63,1,05019,38,245.31372549019608,4340
63,1,06011,39,245.31372549019608,4212
63,1,06051,40,245.31372549019608,3150
63,1,10141,41,245.31372549019608,3582
63,1,10151,42,245.31372549019608,3783
63,1,10161,43,245.31372549019608,4175
63,1,10171,44,245.31372549019608,4040
63,1,10181,45,245.31372549019608,3941
63,1,10191,46,245.31372549019608,2976
63,1,10481,47,245.31372549019608,3678
63,1,10459,48,245.31372549019608,3408
63,1,10429,49,245.31372549019608,2871
63,1,10419,50,245.31372549019608,2019
63,1,10409,51,245.31372549019608,1003
63,1,10599,52,245.31372549019608,6176
63,1,10401,53,245.31372549019608,7293
63,1,10411,54,245.31372549019608,7507
63,1,10421,55,245.31372549019608,5760
63,1,10451,56,245.31372549019608,6129
63,1,10489,57,245.31372549019608,6263
63,1,10199,58,245.31372549019608,7170
63,1,10189,59,245.31372549019608,9140
63,1,10179,60,245.31372549019608,9344
63,1,10169,61,245.31372549019608,8612
63,1,10149,62,245.31372549019608,9746
63,1,06049,63,245.31372549019608,9548
63,1,06029,64,245.31372549019608,8794
63,1,05013,65,245.31372549019608,5969
63,1,05023,66,245.31372549019608,5268
63,1,04222,67,245.31372549019608,5426
63,1,04142,68,245.31372549019608,4601
63,1,01012,69,245.31372549019608,4098
63,1,01112,70,245.31372549019608,3620
63,1,01121,71,245.31372549019608,3698
63,1,01211,72,245.31372549019608,3686
63,1,01311,73,245.31372549019608,4202
63,1,80011,74,245.31372549019608,4190
63,1,80031,75,245.31372549019608,4639
63,1,80051,76,245.31372549019608,5062
63,1,80071,77,245.31372549019608,4931
63,1,80091,78,245.31372549019608,4949
63,1,81081,79,245.31372549019608,6170
63,1,81091,80,245.31372549019608,6321
63,1,70011,81,245.31372549019608,5834
63,1,70151,82,245.31372549019608,5166
63,1,70161,83,245.31372549019608,5155
63,1,70171,84,245.31372549019608,5326
63,1,70181,85,245.31372549019608,5971
63,1,70191,86,245.31372549019608,6118
63,1,70371,87,245.31372549019608,7016
63,1,71161,88,245.31372549019608,7408
63,1,71229,89,245.31372549019608,6833
63,1,71219,90,245.31372549019608,4818
63,1,71209,91,245.31372549019608,1654
63,1,71119,92,245.31372549019608,2535
63,1,71109,93,245.31372549019608,2611
63,1,71131,94,245.31372549019608,2186
63,1,71091,95,245.31372549019608,2634
63,1,72019,96,245.31372549019608,3542
63,1,83119,97,245.31372549019608,3529
63,1,83109,98,245.31372549019608,2822
63,1,82069,99,245.31372549019608,1936
63,1,82221,100,245.31372549019608,1763
63,1,82009_D,101,245.31372549019608,0
98,1,28009_O,0,333.2352941176471,5097
98,1,28061,1,333.2352941176471,5404
98,1,28311,2,333.2352941176471,5980
98,1,28321,3,333.2352941176471,5908
98,1,28331,4,333.2352941176471,6244
98,1,28451,5,333.2352941176471,6698
98,1,28461,6,333.2352941176471,7228
98,1,28491,7,333.2352941176471,8261
98,1,28501,8,333.2352941176471,10456
98,1,28511,9,333.2352941176471,16859
98,1,28521,10,333.2352941176471,20855
98,1,28399,11,333.2352941176471,27000
98,1,28389,12,333.2352941176471,27755
98,1,28091,13,333.2352941176471,37774
98,1,21229,14,333.2352941176471,37934
98,1,21219,15,333.2352941176471,35365
98,1,21619,16,333.2352941176471,32860
98,1,21609,17,333.2352941176471,33918
98,1,21599,18,333.2352941176471,34061
98,1,21589,19,333.2352941176471,33735
98,1,21579,20,333.2352941176471,31333
98,1,21569,21,333.2352941176471,30355
98,1,21559,22,333.2352941176471,29736
98,1,21179,23,333.2352941176471,30361
98,1,21049,24,333.2352941176471,29325
98,1,21159,25,333.2352941176471,28053
98,1,21149,26,333.2352941176471,26394
98,1,21069_O,27,333.2352941176471,27770
98,1,21109_O,28,333.2352941176471,27927
98,1,21089_O,29,333.2352941176471,29506
98,1,21079_O,30,333.2352941176471,29794
98,1,21139,31,333.2352941176471,29744
98,1,21129,32,333.2352941176471,28949
98,1,21119,33,333.2352941176471,28806
98,1,21099,34,333.2352941176471,28208
98,1,21111,35,333.2352941176471,28234
98,1,21121,36,333.2352941176471,28280
98,1,21131,37,333.2352941176471,28280
98,1,21069_D,38,333.2352941176471,16441
98,1,21109_D,39,333.2352941176471,10341
98,1,21089_D,40,333.2352941176471,4107
98,1,21079_D,41,333.2352941176471,3546
98,1,21141,42,333.2352941176471,3719
98,1,21151,43,333.2352941176471,3884
98,1,21041,44,333.2352941176471,4124
98,1,21171,45,333.2352941176471,3971
98,1,21551,46,333.2352941176471,4707
98,1,21561,47,333.2352941176471,5790
98,1,21571,48,333.2352941176471,5934
98,1,21581,49,333.2352941176471,6491
98,1,21591,50,333.2352941176471,8102
98,1,21601,51,333.2352941176471,9618
98,1,21611,52,333.2352941176471,10746
98,1,21211,53,333.2352941176471,10736
98,1,28099,54,333.2352941176471,8952
98,1,28381,55,333.2352941176471,9168
98,1,28391,56,333.2352941176471,7306
98,1,28529,57,333.2352941176471,7538
98,1,28519,58,333.2352941176471,7582
98,1,28509,59,333.2352941176471,8446
98,1,28499,60,333.2352941176471,8908
98,1,28469,61,333.2352941176471,8606
98,1,28459,62,333.2352941176471,8998
98,1,28339,63,333.2352941176471,8576
98,1,28329,64,333.2352941176471,12501
98,1,28319,65,333.2352941176471,12640
98,1,28449,66,333.2352941176471,12019
98,1,28009_D,67,333.2352941176471,0
53,1,53009_O,0,273.22222222222223,1375
53,1,53261,1,273.22222222222223,1337
53,1,53249,2,273.22222222222223,1963
53,1,54539,3,273.22222222222223,2035
53,1,54101,4,273.22222222222223,2112
53,1,66091,5,273.22222222222223,2429
53,1,66031,6,273.22222222222223,3022
53,1,66041,7,273.22222222222223,4187
53,1,66051,8,273.22222222222223,6732
53,1,66379,9,273.22222222222223,7131
53,1,66359,10,273.22222222222223,5697
53,1,62141,11,273.22222222222223,5991
53,1,62059,12,273.22222222222223,6305
53,1,62229,13,273.22222222222223,6489
53,1,63309,14,273.22222222222223,6089
53,1,63299,15,273.22222222222223,6211
53,1,63289,16,273.22222222222223,5474
53,1,63279,17,273.22222222222223,5601
53,1,63269,18,273.22222222222223,5784
53,1,63131,19,273.22222222222223,6200
53,1,64201,20,273.22222222222223,7262
53,1,64211,21,273.22222222222223,7158
53,1,64221,22,273.22222222222223,6800
53,1,64131,23,273.22222222222223,6585
53,1,77339,24,273.22222222222223,5993
53,1,77289,25,273.22222222222223,7897
53,1,77239,26,273.22222222222223,8333
53,1,77249,27,273.22222222222223,9078
53,1,78049,28,273.22222222222223,10227
53,1,77019,29,273.22222222222223,11290
53,1,77029,30,273.22222222222223,11660
53,1,77039,31,273.22222222222223,8421
53,1,77049,32,273.22222222222223,9209
53,1,77059,33,273.22222222222223,10613
53,1,78069,34,273.22222222222223,11684
53,1,78059,35,273.22222222222223,13646
53,1,98099,36,273.22222222222223,14399
53,1,98019,37,273.22222222222223,15169
53,1,95151,38,273.22222222222223,13491
53,1,95011,39,273.22222222222223,13125
53,1,95109,40,273.22222222222223,8801
53,1,95029,41,273.22222222222223,5267
53,1,95129,42,273.22222222222223,5233
53,1,95019,43,273.22222222222223,5159
53,1,95159,44,273.22222222222223,5189
53,1,98011,45,273.22222222222223,5251
53,1,98091,46,273.22222222222223,5646
53,1,78051,47,273.22222222222223,6599
53,1,78061,48,273.22222222222223,7617
53,1,77051,49,273.22222222222223,9506
53,1,77041,50,273.22222222222223,9575
53,1,77031,51,273.22222222222223,6894
53,1,77021,52,273.22222222222223,7089
53,1,77011,53,273.22222222222223,7262
53,1,77241,54,273.22222222222223,7283
53,1,77231,55,273.22222222222223,7088
53,1,77281,56,273.22222222222223,7085
53,1,77331,57,273.22222222222223,7028
53,1,64229,58,273.22222222222223,6676
53,1,64219,59,273.22222222222223,6646
53,1,64209,60,273.22222222222223,5583
53,1,63139,61,273.22222222222223,5708
53,1,63261,62,273.22222222222223,5669
53,1,63271,63,273.22222222222223,6774
53,1,63281,64,273.22222222222223,7559
53,1,63291,65,273.22222222222223,11648
53,1,63301,66,273.22222222222223,13477
53,1,62221,67,273.22222222222223,15490
53,1,62051,68,273.22222222222223,15935
53,1,62149,69,273.22222222222223,15277
53,1,66351,70,273.22222222222223,4116
53,1,66371,71,273.22222222222223,3575
53,1,66059,72,273.22222222222223,4004
53,1,66049,73,273.22222222222223,4318
53,1,66039,74,273.22222222222223,4032
53,1,66099,75,273.22222222222223,4009
53,1,54109,76,273.22222222222223,3515
53,1,54531,77,273.22222222222223,3147
53,1,53241,78,273.22222222222223,3235
53,1,53269,79,273.22222222222223,3111
53,1,53009_D,80,273.22222222222223,0
293,1,75009_O,0,471.47058823529414,7791
293,1,76059,1,471.47058823529414,8223
293,1,76111,2,471.47058823529414,8406
293,1,76121,3,471.47058823529414,7437
293,1,75079,4,471.47058823529414,6874
293,1,75089,5,471.47058823529414,6819
293,1,75109,6,471.47058823529414,6489
293,1,75151,7,471.47058823529414,5665
293,1,75141,8,471.47058823529414,5519
293,1,75329,9,471.47058823529414,6494
293,1,75339,10,471.47058823529414,8830
293,1,75159,11,471.47058823529414,10159
293,1,75101,12,471.47058823529414,15156
293,1,75081,13,471.47058823529414,22137
293,1,75071,14,471.47058823529414,26063
293,1,76129,15,471.47058823529414,32062
293,1,76119,16,471.47058823529414,32447
293,1,76051,17,471.47058823529414,31717
293,1,75009_I,18,471.47058823529414,20700
293,1,76191,19,471.47058823529414,21605
293,1,76399,20,471.47058823529414,21386
293,1,76369,21,471.47058823529414,20606
293,1,76359,22,471.47058823529414,18785
293,1,76279,23,471.47058823529414,18194
293,1,76269,24,471.47058823529414,20891
293,1,76259,25,471.47058823529414,21922
293,1,76239,26,471.47058823529414,18901
293,1,76311,27,471.47058823529414,20091
293,1,76371,28,471.47058823529414,22079
293,1,76389,29,471.47058823529414,23106
293,1,76361,30,471.47058823529414,27724
293,1,76391,31,471.47058823529414,28825
293,1,76199,32,471.47058823529414,22131
293,1,75009_D,33,471.47058823529414,0
88,1,77009,0,368.1764705882353,5636
88,1,77191,1,368.1764705882353,6129
88,1,77201,2,368.1764705882353,6652
88,1,77211,3,368.1764705882353,7176
88,1,77251,4,368.1764705882353,7360
88,1,77261,5,368.1764705882353,7446
88,1,77271,6,368.1764705882353,7051
88,1,77331,7,368.1764705882353,8667
88,1,65191,8,368.1764705882353,11092
88,1,65069,9,368.1764705882353,13687
88,1,65059,10,368.1764705882353,14552
88,1,65049,11,368.1764705882353,15674
88,1,65039,12,368.1764705882353,17412
88,1,65029,13,368.1764705882353,19202
88,1,65019,14,368.1764705882353,19703
88,1,64029,15,368.1764705882353,20335
88,1,64039,16,368.1764705882353,20530
88,1,64369,17,368.1764705882353,21053
88,1,64359,18,368.1764705882353,21058
88,1,64349,19,368.1764705882353,20889
88,1,64411,20,368.1764705882353,20586
88,1,64601,21,368.1764705882353,21740
88,1,64611,22,368.1764705882353,23988
88,1,66499,23,368.1764705882353,26678
88,1,66489,24,368.1764705882353,31024
88,1,66479,25,368.1764705882353,30346
88,1,66459,26,368.1764705882353,27961
88,1,54659,27,368.1764705882353,24824
88,1,54509,28,368.1764705882353,24430
88,1,54499,29,368.1764705882353,23822
88,1,54489,30,368.1764705882353,13402
88,1,54579,31,368.1764705882353,14303
88,1,54589,32,368.1764705882353,17797
88,1,54289,33,368.1764705882353,17845
88,1,54279,34,368.1764705882353,17816
88,1,54269,35,368.1764705882353,9207
88,1,54248,36,368.1764705882353,7726
88,1,54019,37,368.1764705882353,10826
88,1,53169,38,368.1764705882353,11423
88,1,53379,39,368.1764705882353,14975
88,1,53389,40,368.1764705882353,21760
88,1,53399,41,368.1764705882353,23174
88,1,53231,42,368.1764705882353,8648
88,1,53211,43,368.1764705882353,8516
88,1,52021,44,368.1764705882353,7958
88,1,52031,45,368.1764705882353,6753
88,1,52361,46,368.1764705882353,6081
88,1,52279,47,368.1764705882353,6504
88,1,52269,48,368.1764705882353,5782
88,1,52501,49,368.1764705882353,5454
88,1,52009,50,368.1764705882353,0
147,1,64009,0,328.32,1477
147,1,64041,1,328.32,1801
147,1,64051,2,328.32,2386
147,1,64071,3,328.32,4096
147,1,64039,4,328.32,5088
147,1,64369,5,328.32,5996
147,1,64359,6,328.32,7359
147,1,64349,7,328.32,8805
147,1,63379,8,328.32,11331
147,1,63389,9,328.32,15712
147,1,63399,10,328.32,21202
147,1,63319,11,328.32,20091
147,1,63219,12,328.32,23347
147,1,63209,13,328.32,25221
147,1,63199,14,328.32,26613
147,1,63189,15,328.32,26787
147,1,63179,16,328.32,27272
147,1,63369,17,328.32,28469
147,1,66379,18,328.32,28484
147,1,62139,19,328.32,19414
147,1,62129,20,328.32,19536
147,1,62119,21,328.32,19819
147,1,61049,22,328.32,19367
147,1,61039,23,328.32,18793
147,1,61029,24,328.32,18987
147,1,61019,25,328.32,19065
147,1,60269,26,328.32,21241
147,1,60209,27,328.32,20560
147,1,60179,28,328.32,18822
147,1,60159,29,328.32,20203
147,1,60139,30,328.32,21985
147,1,60119,31,328.32,20917
147,1,60099,32,328.32,20265
147,1,07329,33,328.32,19295
147,1,07319,34,328.32,18896
147,1,07419,35,328.32,18987
147,1,07529,36,328.32,18497
147,1,07518,37,328.32,12988
147,1,04019,38,328.32,11596
147,1,04159,39,328.32,10854
147,1,04149,40,328.32,9635
147,1,04229,41,328.32,9040
147,1,04239,42,328.32,8284
147,1,05059,43,328.32,7738
147,1,05049,44,328.32,7894
147,1,05039,45,328.32,8391
147,1,05019,46,328.32,9262
147,1,05069,47,328.32,14947
147,1,10011,48,328.32,15388
147,1,10041,49,328.32,15457
147,1,10051,50,328.32,15406
147,1,10061,51,328.32,15756
147,1,10071,52,328.32,16618
147,1,10501,53,328.32,16779
147,1,10081,54,328.32,15527
147,1,10091,55,328.32,10809
147,1,10101,56,328.32,7696
147,1,10111,57,328.32,4530
147,1,10131,58,328.32,4312
147,1,11021,59,328.32,4341
147,1,11031,60,328.32,4544
147,1,11041,61,328.32,4790
147,1,11051,62,328.32,4933
147,1,11161,63,328.32,3785
147,1,11171,64,328.32,3719
147,1,11181,65,328.32,3238
147,1,11191,66,328.32,3492
147,1,19011,67,328.32,4812
147,1,19021,68,328.32,4437
147,1,19031,69,328.32,3068
147,1,19041,70,328.32,2827
147,1,17151,71,328.32,2567
147,1,17161,72,328.32,1816
147,1,17171,73,328.32,77
147,1,17009,74,328.32,0
291,1,75009_O,0,544.7931034482758,5835
291,1,75129,1,544.7931034482758,6225
291,1,75139,2,544.7931034482758,6544
291,1,75161,3,544.7931034482758,6483
291,1,75201,4,544.7931034482758,6189
291,1,75081,5,544.7931034482758,6033
291,1,75099,6,544.7931034482758,7799
291,1,75219,7,544.7931034482758,10208
291,1,75109,8,544.7931034482758,12457
291,1,75111,9,544.7931034482758,19580
291,1,75169,10,544.7931034482758,30360
291,1,75131,11,544.7931034482758,40582
291,1,75121,12,544.7931034482758,42473
291,1,75009_I,13,544.7931034482758,26954
291,1,76191,14,544.7931034482758,28309
291,1,76151,15,544.7931034482758,29131
291,1,76401,16,544.7931034482758,27461
291,1,76181,17,544.7931034482758,25172
291,1,76411,18,544.7931034482758,23803
291,1,76421,19,544.7931034482758,24794
291,1,76439,20,544.7931034482758,29687
291,1,76449,21,544.7931034482758,33106
291,1,76459,22,544.7931034482758,37013
291,1,76419,23,544.7931034482758,37979
291,1,76189,24,544.7931034482758,41093
291,1,76409,25,544.7931034482758,42316
291,1,76159,26,544.7931034482758,34269
291,1,76199,27,544.7931034482758,31738
291,1,75009_D,28,544.7931034482758,0
911,1,46009_O,0,401.89285714285717,4167
911,1,46281,1,401.89285714285717,4230
911,1,46421,2,401.89285714285717,3316
911,1,46411,3,401.89285714285717,3629
911,1,46431,4,401.89285714285717,3209
911,1,46441,5,401.89285714285717,1814
911,1,46261,6,401.89285714285717,1249
911,1,46279,7,401.89285714285717,1452
911,1,46251,8,401.89285714285717,1561
911,1,46449,9,401.89285714285717,6352
911,1,46439,10,401.89285714285717,12347
911,1,46419,11,401.89285714285717,17928
911,1,46429,12,401.89285714285717,21123
911,1,46289,13,401.89285714285717,21989
911,1,46008,14,401.89285714285717,8131
911,1,46559,15,401.89285714285717,7559
911,1,46569,16,401.89285714285717,7577
911,1,46579,17,401.89285714285717,7633
911,1,46589,18,401.89285714285717,7639
911,1,46509,19,401.89285714285717,7631
911,1,46069,20,401.89285714285717,11700
911,1,46088,21,401.89285714285717,12653
911,1,46501,22,401.89285714285717,12574
911,1,46581,23,401.89285714285717,11660
911,1,46571,24,401.89285714285717,11319
911,1,46561,25,401.89285714285717,11406
911,1,46551,26,401.89285714285717,12577
911,1,46009_D,27,401.89285714285717,0
147,0,17009,0,233.74647887323943,2048
147,0,17239,1,233.74647887323943,3646
147,0,17159,2,233.74647887323943,7050
